2025-06-29 20:48:03 [INFO] [ForgeModLoader] Forge Mod Loader version 6.4.50.1,345 for Minecraft 1.6.4 loading
2025-06-29 20:48:03 [INFO] [ForgeModLoader] Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_202, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_202
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Java classpath at launch is minecraftforge-universal-1.6.4-9.11.1.1345.jar
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Java library path at launch is C:\Program Files\Java\jre1.8.0_202\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Program Files\Python310\Scripts\;C:\Program Files\Python310\;C:\Program Files\ImageMagick-7.1.1-Q16-HDRI;C:\Program Files (x86)\Common Files\Intel\Shared Libraries\redist\intel64\compiler;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\Neovim\bin;C:\Program Files\dotnet\;C:\Program Files\Common Files\Autodesk Shared\;C:\Program Files\NVIDIA Corporation\NVIDIA app\NvDLISR;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\Git\cmd;C:\Users\OseanMan\AppData\Local\Microsoft\WindowsApps;C:\Users\OseanMan\AppData\Local\Microsoft\WinGet\Links;C:\Users\OseanMan\AppData\Local\atom\bin;C:\Users\OseanMan\AppData\Local\Programs\Microsoft VS Code\bin;.
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Enabling runtime deobfuscation
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Instantiating coremod class FMLCorePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Enqueued coremod FMLCorePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Instantiating coremod class FMLForgePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Enqueued coremod FMLForgePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] All fundamental core mods are successfully located
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Discovering coremods
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Examining for coremod candidacy Backpack-1.28.37-1.6.x.jar
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4265) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4266) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4267) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4268) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemDartShooter(4269) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4270) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemSpecialArmor(4271) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4272) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemBlockPlacer(4273) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4274) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4275) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4276) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemShovel(4277) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemPickaxe(4278) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemAxe(4279) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemSword(4280) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemHoe(4281) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemTermite(4282) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemScarRug(4283) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemJar(4284) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemJar(4285) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4286) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemDartShooter(4287) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemShovel(4288) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemPickaxe(4289) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemAxe(4290) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemSword(4291) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemHoe(4292) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemCoin(4293) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4294) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemDust(4295) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemTunnahDiggah(4296) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4297) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4298) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemFood(4299) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemPumbaaBomb(4300) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4301) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemZebraMilk(4302) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemFood(4303) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemFood(4304) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemFood(4305) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemFood(4306) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemArmor(4307) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemArmor(4308) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemArmor(4309) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemArmor(4310) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemVase(4311) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4312) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemGroundRhinoHorn(4313) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemBed(4314) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4315) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4316) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemSpear(4317) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMangoJuice(4318) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemArmor(4319) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemArmor(4320) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemArmor(4321) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemArmor(4322) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemJar(4323) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4324) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemShovel(4325) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemPickaxe(4326) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemAxe(4327) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemSword(4328) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemHoe(4329) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemArmor(4330) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemArmor(4331) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemArmor(4332) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemArmor(4333) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemRugDye(4334) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemSpecialArmor(4335) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemFood(4336) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemBlockPlacer(4337) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemFood(4338) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4339) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4340) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemFood(4341) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemPassionFruit(4342) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemTallFlower(4343) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4344) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemShovelFire(4345) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemPickaxeFire(4346) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemAxeFire(4347) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemSwordFire(4348) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemBugStew(4349) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemFood(4350) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4351) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemSpear(4352) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemXpGrub(4353) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemShovelCorrupt(4354) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemPickaxeCorrupt(4355) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemAxeCorrupt(4356) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemSwordCorrupt(4357) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemSimbaCharm(4358) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemZazuEgg(4359) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemFood(4360) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemSeeds(4361) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemTicketLionSuit(4362) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemTicketLionSuit(4363) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemTicketLionSuit(4364) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemTicketLionSuit(4365) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemQuestBook(4366) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemOutlandsHelm(4367) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemDartQuiver(4368) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemOutlandsFeather(4369) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemScarRug(4370) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemCoin(4371) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemHyenaHead(4372) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemAmulet(4373) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemMountedShooter(4374) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemStaff(4375) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemNote(4376) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemGiraffeSaddle(4377) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemSpawnEgg(4378) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemGiraffeTie(4379) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemYam(4380) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemFood(4381) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemBanana(4382) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemBlockPlacer(4383) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4384) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4385) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemFood(4386) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItemHyenaMeal(4387) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4388) owned by lionking
2025-06-29 20:48:06 [FINE] [fml.ItemTracker] Adding item lionking.common.LKItem(4389) owned by lionking
2025-06-29 20:48:06 [FINE] [ForgeModLoader] Runtime patching class net/minecraft/world/gen/feature/WorldGenSwamp (input size 2197), found 1 patch
2025-06-29 20:48:06 [FINE] [ForgeModLoader] Successfully applied runtime patches for net/minecraft/world/gen/feature/WorldGenSwamp (new size 3203)
2025-06-29 20:48:06 [FINE] [ForgeModLoader] Runtime patching class net/minecraft/world/gen/feature/WorldGenTaiga1 (input size 1541), found 1 patch
2025-06-29 20:48:06 [FINE] [ForgeModLoader] Successfully applied runtime patches for net/minecraft/world/gen/feature/WorldGenTaiga1 (new size 2502)
2025-06-29 20:48:06 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.passive.EntityMooshroom (input size 1666), found 1 patch
2025-06-29 20:48:06 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.passive.EntityMooshroom (new size 2516)
2025-06-29 20:48:06 [FINEST] [lionking] Sent event FMLPreInitializationEvent to mod lionking
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemTicket with ID 4256 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4257 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemFood with ID 4258 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemFood with ID 4259 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemRafikiStick with ID 4260 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemTallFlower with ID 4261 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemFood with ID 4262 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4263 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4264 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4265 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4266 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4267 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4268 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemDartShooter with ID 4269 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4270 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemSpecialArmor with ID 4271 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4272 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemBlockPlacer with ID 4273 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4274 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4275 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItem with ID 4276 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemShovel with ID 4277 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemPickaxe with ID 4278 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemAxe with ID 4279 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemSword with ID 4280 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemHoe with ID 4281 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemTermite with ID 4282 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemScarRug with ID 4283 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
2025-06-29 20:48:06 [SEVERE] [ForgeModLoader] Found anonymous item of class lionking.common.LKItemJar with ID 4284 owned by mod lionking, this item will NOT survive a 1.7 upgrade!
